Time,NO,NO2,NOx,O3,PM10_conc,PM10-2.5_conc,PM2.5_conc,Air_Pressure,Air_Temperature,Relative_Humidity
2020-06-13 20:00:00,0.659,6.513,7.253,35.57,7.783,4.515,3.269,1006,13.696,41.647
2020-06-13 21:00:00,0.516,10.163,10.423,29.335,10.043,5.678,4.367,1006.03,12.196,55.869
2020-06-13 22:00:00,0.409,7.001,7.363,26.703,9.097,4.475,4.621,1006.95,11.207,64.508
2020-06-13 23:00:00,0.159,4.617,4.776,25.114,10.474,5.481,4.995,1007,10.627,62.782
2020-06-14 00:00:00,0.237,8.109,8.346,18.656,12.358,6.503,5.851,1007,10.007,65.759
2020-06-14 01:00:00,-0.045,7.529,7.478,18.951,12.154,6.08,6.075,1007,9.241,68.295
2020-06-14 02:00:00,7.651,11.719,21.347,12.685,10.229,5.252,4.975,1007.1,8.825,69.634
2020-06-14 03:00:00,3.656,17.289,20.623,5.631,8.601,4.263,4.337,1008,8.279,70.036
2020-06-14 04:00:00,0.244,6.095,6.339,12.55,8.864,4.926,3.937,1008,7.809,69.737
2020-06-14 05:00:00,0.369,6.635,7.004,9.557,8.285,4.395,3.89,1008.43,7.389,71.129
2020-06-14 06:00:00,1.687,7.078,8.764,10.904,7.773,4.104,3.667,1009,9.701,60.644
2020-06-14 07:00:00,1.631,3.623,5.612,17.927,10.814,8.001,2.81,1009.4,12.77,49.388
2020-06-14 08:00:00,2.608,3.051,5.738,21.643,5.642,2.76,2.871,1010,14.201,43.769
2020-06-14 09:00:00,2.285,2.25,4.202,24.234,8.638,5.102,3.543,1010,15.504,40.411
2020-06-14 10:00:00,0.516,1.094,1.61,27.308,4.67,2.668,2.002,1010,15.935,39.703
2020-06-14 11:00:00,1.053,1.247,2.29,28.898,4.747,2.772,1.976,1010,16.597,35.995
2020-06-14 12:00:00,0.982,1.795,2.777,28.776,6.049,3.855,2.194,1009.95,17.101,36.626
2020-06-14 13:00:00,1.471,1.703,3.409,29.149,6.231,3.91,2.323,1009,17.046,36.372
2020-06-14 14:00:00,0.541,1.044,1.585,30.097,5.157,2.635,2.522,1009,17.265,36.409
2020-06-14 15:00:00,0.555,1.101,1.656,30.333,6.066,3.709,2.367,1009,17.239,34.097
2020-06-14 16:00:00,0.399,0.865,1.264,31.049,4.413,2.746,1.666,1009,17.353,31.533
2020-06-14 17:00:00,0.425,0.971,1.396,31.589,4.664,2.773,1.893,1008.99,17.288,30.366
2020-06-14 18:00:00,0.472,1.037,1.509,32.002,4.995,3.163,1.832,1008.95,16.663,31.26
2020-06-14 19:00:00,0.917,3.236,4.029,31.298,6.811,4.189,2.624,1009,16.067,34.436
2020-06-14 20:00:00,0.633,4.482,4.919,30.138,7.357,4.221,3.138,1008.8,15.234,36.023
2020-06-14 21:00:00,0.14,2.664,2.804,30.384,9.289,5.846,3.448,1008.1,14.136,38.737
2020-06-14 22:00:00,0.129,4.574,4.704,27.042,9.29,5.685,3.608,1009,13.12,42.841
2020-06-14 23:00:00,0.499,6.508,6.967,24.359,9.304,5.272,4.034,1008.4,12.5,45.494
2020-06-15 00:00:00,0.307,6.543,6.85,22.77,9.063,5.181,3.886,1008.82,11.598,48.874
2020-06-15 01:00:00,0.62,13.834,14.453,15.729,11.746,7.068,4.68,1008.98,11.115,52.076
2020-06-15 02:00:00,0.79,10.537,11.326,18.241,9.84,5.245,4.593,1009,11.105,52.796
2020-06-15 03:00:00,0.383,8.852,9.263,16.681,11.107,6.729,4.379,1009,10.263,56.494
2020-06-15 04:00:00,0.697,10.071,10.753,15.043,14.55,9.871,4.684,1009,9.963,58.651
2020-06-15 05:00:00,1.249,10.614,11.863,15.151,16.23,10.882,5.348,1009,10.04,60.067
2020-06-15 06:00:00,2.974,12.376,15.349,14.046,36.35,28.207,8.14,1009.55,11.946,57.516
2020-06-15 07:00:00,2.954,7.189,10.154,19.664,28.473,22.826,5.643,1010,14.522,51.581
2020-06-15 08:00:00,4.479,6.067,10.244,24.806,21.013,16.214,4.8,1010.47,16.77,45.089
2020-06-15 09:00:00,2.083,3.696,6.668,28.984,15.545,11.347,4.203,1011,18.369,40.543
2020-06-15 10:00:00,2.024,3.819,6.171,29.993,10.747,6.967,3.785,1010.97,18.97,37.013
2020-06-15 11:00:00,0.912,2.161,3.073,31.354,9.422,5.912,3.509,1010.44,19.35,34.782
2020-06-15 12:00:00,0.707,1.756,2.463,33.285,8.28,4.933,3.349,1010,19.779,32.984
2020-06-15 13:00:00,0.702,1.738,2.44,35.204,8.432,5.055,3.378,1010,19.764,32.941
2020-06-15 14:00:00,0.989,2.347,3.336,38.268,7.245,4.093,3.154,1010,19.791,31.436
2020-06-15 15:00:00,0.528,1.504,2.032,39.164,7.497,4.505,2.992,1009.62,20.154,28.512
2020-06-15 16:00:00,0.817,2.428,3.223,41.057,10.099,6.659,3.432,1009.15,20.296,29.281
2020-06-15 17:00:00,1.074,3.287,4.686,41.327,10.373,6.919,3.455,1009,20.335,29.858
2020-06-15 18:00:00,1.153,4.503,5.939,41.757,10.757,6.988,3.765,1008.49,20.043,31.213
2020-06-15 19:00:00,0.406,2.803,3.21,43.07,9.899,6.357,3.543,1008,18.691,32.462
2020-06-15 20:00:00,0.365,5.318,5.682,40.081,15.285,11.374,3.933,1008,17.448,34.03
2020-06-15 21:00:00,2.045,11.597,13.621,30.203,35.688,30.538,5.208,1008,15.616,37.049
2020-06-15 22:00:00,1.241,24.001,25.196,15.331,30.892,24.768,6.037,1008,14.509,42.479
2020-06-15 23:00:00,2.234,32.327,34.561,5.925,20.298,13.964,6.333,1008,13.832,46.533
2020-06-16 00:00:00,1.006,24.882,25.887,9.765,18.794,11.52,7.275,1008,13.34,49.205
2020-06-16 01:00:00,0.142,16.016,16.156,18.592,14.876,8.698,6.176,1008,12.786,51.725
2020-06-16 02:00:00,0.887,17.496,19.417,12.818,17.994,11.301,6.698,1007.98,12.033,56.26
2020-06-16 03:00:00,0.601,12.646,13.184,16.849,17.572,11.259,6.292,1008,11.603,58.9
2020-06-16 04:00:00,0.748,11.252,12.006,15.837,12.971,7.118,5.853,1007.99,10.999,62.102
2020-06-16 05:00:00,1.21,14.28,15.395,13.145,16.618,10.394,6.217,1008,10.731,63.522
2020-06-16 06:00:00,2.27,13.869,16.139,14.755,19.797,13.427,6.357,1008,12.441,59.689
2020-06-16 07:00:00,5.219,14.763,19.982,17.983,29.863,23.336,6.545,1008.33,16.67,48.834
2020-06-16 08:00:00,4.684,10.194,14.212,26.348,26.066,20.209,5.854,1009,19.543,41.735
2020-06-16 09:00:00,1.853,5.471,7.324,35.494,16.284,11.714,4.567,1009,20.345,38.936
2020-06-16 10:00:00,1.609,5.093,6.701,40.145,13.684,9.235,4.45,1009,20.848,35.944
2020-06-16 11:00:00,0.877,3.062,4.125,42.935,11.346,7.395,3.95,1008.98,20.99,35.403
2020-06-16 12:00:00,1.009,2.893,3.658,41.078,10.938,7.321,3.62,1008.49,21.696,33.904
2020-06-16 13:00:00,0.789,2.499,3.288,42.275,9.288,5.485,3.805,1007.84,22.536,33.186
2020-06-16 14:00:00,0.653,2.343,2.996,45.547,11.79,7.763,4.023,1007,22.86,32.522
2020-06-16 15:00:00,0.456,1.802,2.258,47.95,11.614,7.607,3.992,1006.77,22.95,31.582
2020-06-16 16:00:00,0.566,2.424,2.944,49.695,18.922,10.871,8.06,1006,23.098,29.435
2020-06-16 17:00:00,0.333,1.741,2.074,52.695,9.374,5.818,3.556,1005.47,23.273,25.73
2020-06-16 18:00:00,0.737,3.82,4.52,52.809,15.476,11.386,4.081,1005,23.07,26.487
2020-06-16 19:00:00,0.586,5.154,5.74,47.455,14.558,9.936,4.63,1004.37,21.155,33.164
2020-06-16 20:00:00,0.391,6.805,7.205,44.501,12.765,8.237,4.53,1004,19.449,36.688
2020-06-16 21:00:00,0.385,20.561,21.019,31.331,41.357,34.528,6.818,1004,17.729,42.306
2020-06-16 22:00:00,2.262,36.418,38.902,17.173,28.919,22.137,6.794,1004,16.109,47.943
2020-06-16 23:00:00,1.539,36.463,38.417,10.302,28.454,20.88,7.572,1004,14.987,53.114
2020-06-17 00:00:00,2.695,25.064,27.45,14.57,22.339,13.827,8.516,1004,14.155,57.268
2020-06-17 01:00:00,13.605,30.58,44.132,7.846,19.442,10.822,8.627,1003.47,13.595,59.911
2020-06-17 02:00:00,3.401,25.477,28.696,6.443,16.457,8.064,8.393,1003,13.026,62.839
2020-06-17 03:00:00,0.417,18.5,18.917,9.93,15.284,7.887,7.396,1003.42,12.725,64.779
2020-06-17 04:00:00,0.251,10.627,10.878,18.218,14.275,7.431,6.844,1003,12.602,63.584
2020-06-17 05:00:00,1.287,13.009,14.969,17.77,18.82,11.457,7.359,1003.35,12.442,62.885
2020-06-17 06:00:00,3.688,18.135,21.911,14.366,24.756,16.602,8.167,1004,14.404,58.364
2020-06-17 07:00:00,11.878,23.77,35.587,14.256,67.913,55.484,12.409,1004,18.425,48.513
2020-06-17 08:00:00,3.925,11.961,15.776,36.261,43.484,35.424,8.047,1004,20.995,41.274
2020-06-17 09:00:00,2.133,7.257,9.39,42.411,60.945,28.077,32.893,1004,22.256,39.45
2020-06-17 10:00:00,1.245,4.456,5.632,43.631,13.266,8.099,5.167,1004,22.882,38.469
2020-06-17 11:00:00,1.553,4.981,7.691,45.685,14.365,8.947,5.42,1003.68,23.19,38.067
2020-06-17 12:00:00,1.035,3.736,4.39,47.438,12.576,7.172,5.401,1003.09,23.739,38.22
2020-06-17 13:00:00,0.84,3.568,4.408,48.323,14.785,9.326,5.459,1003,24.708,36.289
2020-06-17 14:00:00,0.759,3.758,4.517,50.788,15.753,10.041,5.714,1002.8,24.827,36.727
2020-06-17 15:00:00,0.7,4.028,4.728,55.054,16.041,9.943,6.095,1001.84,26.437,33.027
2020-06-17 16:00:00,0.701,3.808,4.499,55.71,16.444,10.556,5.883,1001,26.973,30.857
2020-06-17 17:00:00,0.469,2.978,3.63,57.23,14.456,8.949,5.507,1000.29,27.136,28.977
2020-06-17 18:00:00,0.944,5.103,6.17,54.183,28.079,14.592,13.519,1000,26.493,30.514
2020-06-17 19:00:00,1.1,5.267,6.107,54.128,21.341,15.101,6.252,1000,23.613,37.059
2020-06-17 20:00:00,0.318,10.407,10.749,48.128,29.491,21.939,7.538,1000,21.645,44.555
2020-06-17 21:00:00,0.151,18.381,18.53,38.032,124.893,111.172,13.674,1000,19.662,53.658
2020-06-17 22:00:00,0.892,32.534,34.1,20.332,54.645,43.103,11.542,1000,18.062,61.01
2020-06-17 23:00:00,2.028,25.792,27.696,21.051,29.883,19.692,10.196,1000,17.223,64.643
2020-06-18 00:00:00,0.803,21.029,22.775,22.108,21.121,11.129,9.988,999.949,16.894,65.621
2020-06-18 01:00:00,1.122,24.051,25.774,15.176,20.804,10.068,10.737,999.795,16.211,67.515
2020-06-18 02:00:00,0.275,20.093,20.368,14.882,19.429,8.956,10.468,999.446,15.525,69.042
2020-06-18 03:00:00,0.709,15.973,17.177,17.093,19.17,8.758,10.41,999.173,15.295,68.563
2020-06-18 04:00:00,0.195,10.524,10.719,21.531,16.453,6.721,9.733,999.21,14.789,69.166
2020-06-18 05:00:00,1.852,13.967,17.918,21.584,17.61,8.302,9.307,999.477,14.625,67.84
2020-06-18 06:00:00,2.909,20.491,23.102,18.131,31.769,20.841,10.927,999.732,16.605,60.679
2020-06-18 07:00:00,4.99,20.194,25.132,27.454,48.153,37.567,10.575,999.85,20.302,47.84
2020-06-18 08:00:00,0.995,5.759,6.754,47.485,19.736,12.618,7.122,1000,22.255,41.898
2020-06-18 09:00:00,1.394,6.259,7.634,48.78,20.532,13.569,6.969,1000,23.779,39.503
2020-06-18 10:00:00,0.977,4.947,5.921,54.009,19.335,12.35,6.97,1000,23.865,38.926
2020-06-18 11:00:00,1.037,4.604,5.976,54.782,20.545,13.159,7.376,999.987,24.128,40.382
2020-06-18 12:00:00,0.802,4.385,5.187,56.481,17.836,10.2,7.639,999.586,25.373,39.579
2020-06-18 13:00:00,1.017,4.495,5.602,58.81,18.523,10.455,8.07,999.013,26.681,38.127
2020-06-18 14:00:00,1.372,5.655,6.817,57.47,18.412,10.518,7.9,998.514,27.642,35.429
2020-06-18 15:00:00,0.674,4.028,4.703,59.1,22.013,14.563,7.431,998.149,27.781,34.749
2020-06-18 16:00:00,0.402,3.478,3.879,62.744,18.856,12.192,6.656,997.421,27.969,31.67
2020-06-18 17:00:00,0.363,3.016,3.379,63.534,19.174,12.8,6.373,996.858,28.219,30.28
2020-06-18 18:00:00,0.367,4.033,4.617,64.146,27.331,20.492,6.859,996.517,26.922,31.678
2020-06-18 19:00:00,0.574,6.856,7.327,60.974,25.923,18.937,6.989,996.501,25.256,35.312
2020-06-18 20:00:00,0.215,6.77,6.984,60.88,31.356,24.302,7.061,996.2,24.829,35.448
2020-06-18 21:00:00,0.172,11.518,11.627,57.254,38.808,30.769,8.011,996.162,23.178,38.399
2020-06-18 22:00:00,0.281,13.274,13.762,54.55,39.061,30.334,8.703,996.316,22.122,42.452
2020-06-18 23:00:00,0.129,8.729,8.858,55.426,25.398,17.361,8.055,996.049,21.107,47.175
2020-06-19 00:00:00,0.126,11.798,11.971,50.634,30.72,21.538,9.193,995.729,20.832,50.409
2020-06-19 01:00:00,0.115,14.944,15.086,44.644,19.854,10.86,8.997,995.606,20.472,53.647
2020-06-19 02:00:00,0.174,9.245,9.307,42.346,19.369,9.729,9.641,995.496,19.784,61.255
2020-06-19 03:00:00,0.333,10.5,11.661,36.664,21.675,11.357,10.32,995.514,18.955,66.058
2020-06-19 04:00:00,0.167,11.156,11.323,34.153,23.306,13.059,10.237,995.91,18.453,69.819
2020-06-19 05:00:00,0.211,8.98,9.218,30.782,22.815,13.028,9.796,996.053,17.989,75.289
2020-06-19 06:00:00,1.126,12.556,13.575,25.364,22.839,14.121,8.723,996.271,19.122,73.875
2020-06-19 07:00:00,4.04,15.166,19.209,24.476,39.103,29.136,9.963,996.554,21.704,65.172
2020-06-19 08:00:00,4.1,13.782,17.881,30.319,38.446,27.605,10.819,996.494,24.093,55.599
2020-06-19 09:00:00,2.899,11.243,14.142,38.378,34.744,23.366,11.356,996.519,25.928,50.246
2020-06-19 10:00:00,1.194,5.898,7.093,45.105,26.327,16.697,9.631,996.284,28.154,46.376
2020-06-19 11:00:00,1.69,9.267,11.054,56.848,31.076,18.903,12.171,996.076,27.912,47.372
2020-06-19 12:00:00,1.054,8.371,9.425,70.253,31.82,18.076,13.743,996.119,27.745,45.225
2020-06-19 13:00:00,0.526,6.427,6.953,69.241,25.541,13.35,12.193,995.866,27.764,44.299
2020-06-19 14:00:00,1.026,4.079,4.869,62.493,25.945,16.592,9.346,995.454,28.296,41.995
2020-06-19 15:00:00,0.47,3.764,4.234,64.667,20.607,12.159,8.446,995.2,28.655,43.077
2020-06-19 16:00:00,0.435,3.741,4.175,63.613,23.763,15.72,8.044,994.743,29.17,43.069
2020-06-19 17:00:00,0.792,5.796,6.589,57.857,20.225,13.03,7.198,994.716,26.819,52.144
2020-06-19 18:00:00,0.672,7.124,7.795,57.031,18.681,11.969,6.714,994.829,25.735,54.506
2020-06-19 19:00:00,0.398,8.993,9.391,57.557,17.053,10.223,6.834,995.258,24.43,57.772
2020-06-19 20:00:00,0.338,12.96,13.277,52.422,18.636,11.497,7.136,995.539,23.036,62.297
2020-06-19 21:00:00,0.229,10.705,10.888,50.241,23.453,15.909,7.542,995.556,22.221,63.425
2020-06-19 22:00:00,0.082,11.076,11.158,47.034,55.663,45.167,10.486,995.926,21.518,66.93
2020-06-19 23:00:00,0.152,15.322,15.503,37.289,87.009,70.387,16.559,995.607,20.627,71.438
2020-06-20 00:00:00,0.161,14.92,15.087,37.763,54.28,41.661,12.541,995.505,20.199,72.448
2020-06-20 01:00:00,0.084,12.43,12.513,39.343,31.446,22.327,9.123,995.601,19.687,74.557
2020-06-20 02:00:00,0.145,8.524,8.669,36.89,14.197,6.515,7.68,995.523,19.492,75.101
2020-06-20 03:00:00,0.169,8.841,9.01,30.047,15.31,6.704,8.602,995.554,19.198,76.794
2020-06-20 04:00:00,0.315,9.246,9.427,25.98,21.068,11.144,9.921,995.449,18.74,78.811
2020-06-20 05:00:00,1.564,12.273,13.692,18.93,21.07,10.044,11.02,995.43,18.317,80.623
2020-06-20 06:00:00,0.36,8.453,8.813,29.607,17.902,7.487,10.417,995.687,19.642,71.048
2020-06-20 07:00:00,0.599,6.836,7.435,39.818,18.488,9.226,9.263,995.988,22.625,54.571
2020-06-20 08:00:00,0.592,5.565,6.157,53.869,26.694,16.345,10.351,996.264,26.976,39.802
2020-06-20 09:00:00,0.337,2.844,3.181,62.502,24.253,13.716,10.53,996.181,27.773,38.221
2020-06-20 10:00:00,0.442,3.918,4.36,65.885,22.527,11.184,11.343,996.022,28.134,39.664
2020-06-20 11:00:00,0.408,3.783,4.19,71.326,20.883,9.688,11.194,996.057,28.603,34.961
2020-06-20 12:00:00,0.306,2.795,3.102,74.466,20.824,10.371,10.45,995.993,29.123,31.684
2020-06-20 13:00:00,0.309,2.456,2.764,75.045,20.835,10.885,9.955,995.484,30.474,30.043
2020-06-20 14:00:00,0.658,3.393,4.001,73.599,20.743,10.698,10.043,995.03,30.973,30.602
2020-06-20 15:00:00,0.306,2.686,2.992,73.507,22.703,12.289,10.412,994.373,30.965,33.528
2020-06-20 16:00:00,0.255,1.938,2.193,70.495,24.09,14.315,9.778,993.708,30.701,35.334
2020-06-20 17:00:00,0.216,1.769,1.985,66.084,23.057,14.104,8.951,993.349,30.071,36.77
2020-06-20 18:00:00,0.253,2.169,2.422,62.184,24.882,15.997,8.888,993.205,29.854,36.737
2020-06-20 19:00:00,0.274,3.83,3.937,63.148,21.412,11.407,10.007,992.995,28.475,41.627
2020-06-20 20:00:00,0.168,6.348,6.672,67.79,23.043,10.988,12.062,992.917,27.306,47.79
2020-06-20 21:00:00,0.247,14.661,14.99,56.617,24.838,12.31,12.533,992.991,26.23,51.883
2020-06-20 22:00:00,0.514,14.529,15.464,45.856,33.429,21.039,12.322,993.497,24.764,56.948
2020-06-20 23:00:00,0.119,12.275,12.394,48.203,41.935,28.871,13.062,993.612,23.653,62.692
2020-06-21 00:00:00,0.111,11.077,11.188,43.939,21.653,8.311,13.344,993.494,21.658,77.45
2020-06-21 01:00:00,1.58,21.505,22.871,38.205,58.756,40.313,18.517,993.159,20.74,82.745
2020-06-21 02:00:00,0.821,18.393,19.37,38.9,29.587,13.41,16.166,992.602,19.985,86.418
2020-06-21 03:00:00,0.116,8.968,9.079,47.72,24.002,8.522,15.483,992.41,19.471,86.732
2020-06-21 04:00:00,0.258,24.61,25.004,26.221,48.202,27.767,20.442,992.275,19.067,87.238
2020-06-21 05:00:00,1.516,20.207,21.435,24.73,30.212,9.928,20.287,992.568,18.781,88.781
2020-06-21 06:00:00,2.342,11.802,14.216,31.638,26.043,7.641,18.402,992.701,19.451,84.424
2020-06-21 07:00:00,4.018,17.364,21.553,30.23,25.595,10.26,15.336,992.972,22.167,73.981
2020-06-21 08:00:00,1.941,9.869,11.641,41.46,20.523,8.751,11.772,993.058,24.495,60.647
2020-06-21 09:00:00,0.655,4.395,5.049,49.614,17.316,7.936,9.38,992.971,26.442,53.057
2020-06-21 10:00:00,-0.275,2.425,2.149,56.347,16.002,6.647,9.352,992.8,27.459,50.997
2020-06-21 11:00:00,0.481,3.596,4.077,54.63,16.983,7.848,9.134,992.751,27.461,51.448
2020-06-21 12:00:00,0.381,2.689,3.07,53.109,15.954,7.091,8.866,992.643,28.252,48.958
2020-06-21 13:00:00,0.399,2.33,2.729,55.729,16.926,8.074,8.85,992.518,29.103,46.48
2020-06-21 14:00:00,0.306,2.354,2.66,62.629,16.766,7.568,9.199,992.129,29.634,44.902
2020-06-21 15:00:00,1.431,3.833,5.454,59.09,18.238,9.074,9.162,991.485,29.361,46.274
2020-06-21 16:00:00,0.35,2.293,2.577,60.457,16.518,7.708,8.781,991.006,28.003,50.005
2020-06-21 17:00:00,0.424,3.096,3.52,56.262,16.907,8.444,8.461,990.864,27.083,52.587
2020-06-21 18:00:00,0.406,4.318,4.815,53.521,120.623,105.326,14.75,991.111,26.256,56.531
2020-06-21 19:00:00,0.181,3.27,3.451,55.831,25.206,15.573,9.635,991.15,25.695,58.963
2020-06-21 20:00:00,0.171,5.03,5.201,53.583,21.084,11.409,9.672,991.111,25.044,62.274
2020-06-21 21:00:00,0.17,8.497,8.667,44.679,21.614,12.44,9.171,991.053,24.336,63.347
2020-06-21 22:00:00,0.099,7.635,7.735,45.673,18.27,9.51,8.758,991.146,23.399,67.065
2020-06-21 23:00:00,0.176,14.25,14.426,36.631,20.682,10.904,9.772,991.133,23.01,68.592
2020-06-22 00:00:00,0.187,12.894,13.084,37.07,24.795,15.591,9.203,991.114,22.327,71.542
2020-06-22 01:00:00,0.77,14.843,16.965,34.757,18.692,9.931,8.754,991.193,21.394,76.528
2020-06-22 02:00:00,0.155,9.896,10.051,32.818,14.627,6.216,8.41,991.355,20.675,79.896
2020-06-22 03:00:00,0.139,11.882,12.021,27.535,22.499,13.012,9.397,991.723,20.703,79.847
2020-06-22 04:00:00,0.544,14.426,15.457,23.299,20.57,10.704,9.865,991.647,20.168,82.856
2020-06-22 05:00:00,1.661,14.015,15.6,18.968,17.339,7.621,9.716,991.487,19.595,86.299
2020-06-22 06:00:00,1.122,13.513,14.608,24.408,18.695,8.308,10.384,991.608,20.746,82.94
2020-06-22 07:00:00,1.646,15.643,17.289,27.41,23.247,11.109,12.149,991.784,23.103,72.212
2020-06-22 08:00:00,2.492,20.632,23.246,23.735,23.21,10.587,12.62,992.183,23.534,69.09
2020-06-22 09:00:00,4.13,20.02,24.371,26.506,45.785,31.28,14.535,992.086,24.119,65.873
2020-06-22 10:00:00,3.613,15.661,18.952,32.802,90.813,72.849,17.99,992.071,25.577,59.862
2020-06-22 11:00:00,3.169,12.343,15.454,42.745,23.983,13.348,10.637,992.182,28.352,50.797
2020-06-22 12:00:00,1.983,10.101,12.23,54.632,26.037,14.397,11.634,992.082,30.137,44.412
2020-06-22 13:00:00,0.725,7.366,8.09,67.775,27.448,15.364,12.086,991.641,30.896,41.995
2020-06-22 14:00:00,0.443,6.768,7.211,73.572,26.737,14.821,11.911,991.089,30.379,41.324
2020-06-22 15:00:00,0.399,5.943,6.342,79.185,24.781,13.396,11.376,990.484,31.392,39.694
2020-06-22 16:00:00,2.389,12.262,14.108,81.732,28.987,14.677,14.316,990.012,28.74,48.978
2020-06-22 17:00:00,0.288,6.828,7.11,91.147,28.692,14.166,14.53,989.718,28.456,49
2020-06-22 18:00:00,0.691,9.88,10.784,81.389,26.377,13.41,12.966,989.504,27.384,52.615
2020-06-22 19:00:00,0.19,4.868,5.058,69.071,22.059,11.168,10.89,989.282,25.119,59.848
2020-06-22 20:00:00,0.25,4.491,5.016,63.116,17.059,7.125,9.932,989.116,23.758,66.18
2020-06-22 21:00:00,0.218,7.642,7.955,55.4,17.273,6.459,10.816,989.15,23.293,69.753
2020-06-22 22:00:00,0.166,6.068,6.237,52.717,17.506,6.88,10.626,989.179,23.131,71.54
2020-06-22 23:00:00,0.265,8.363,8.973,49.292,17.76,6.622,11.139,988.808,22.901,71.665
2020-06-23 00:00:00,0.185,7.562,7.747,48.813,14.68,4.518,10.162,988.122,22.494,71.249
2020-06-23 01:00:00,0.12,11.374,11.536,44.454,14.323,4.782,9.541,987.489,21.829,75.389
2020-06-23 02:00:00,0.159,6.372,6.523,44.535,19.731,10.152,9.566,986.933,21.452,78.749
2020-06-23 03:00:00,0.163,6.158,6.319,43.993,15.743,6.188,9.561,986.116,20.76,84.24
2020-06-23 04:00:00,0.244,6.188,6.485,39.511,14.481,5.374,9.108,985.781,20.235,87.365
2020-06-23 05:00:00,0.151,7.47,7.62,38.63,14.944,5.533,9.412,985.404,20.342,85.021
2020-06-23 06:00:00,0.453,10.968,11.395,36.145,16.535,6.264,10.268,985.275,20.62,82.588
2020-06-23 07:00:00,1.067,10.65,11.717,38.343,17.868,7.699,10.172,984.98,21.421,78.093
2020-06-23 08:00:00,1.725,8.95,10.675,43.172,21.67,10.377,11.294,984.375,22.938,71.272
2020-06-23 09:00:00,1.704,6.813,9.238,45.687,23.068,11.977,11.096,983.996,24.003,70.847
2020-06-23 10:00:00,1.074,5.315,6.355,44.422,20.589,11.514,9.074,983.613,23.757,72.355
2020-06-23 11:00:00,0.684,4.434,5.051,47.27,21.301,11.775,9.522,983.169,24.057,71.061
2020-06-23 12:00:00,1.028,8.479,9.389,43.1,17.161,7.416,9.746,982.458,22.723,80.356
2020-06-23 13:00:00,0.963,6.926,7.888,39.402,16.144,6.332,9.806,981.97,21.861,87.676
2020-06-23 14:00:00,0.916,5.846,6.733,38.092,14.94,5.311,9.624,981.181,21.896,86.78
2020-06-23 15:00:00,0.926,6.305,7.232,38.64,14.727,4.554,10.173,980.133,22.485,85.163
2020-06-23 16:00:00,0.725,9.492,10.241,34.679,14.661,4.296,10.365,979.497,21.402,88.795
2020-06-23 17:00:00,0.56,6.301,6.861,42.758,9.967,5.047,4.923,979.125,20.367,86.198
2020-06-23 18:00:00,1.103,8.307,9.41,41.009,11.291,6.404,4.885,978.892,20.78,85.922
2020-06-23 19:00:00,0.684,6.874,7.558,44.574,12.254,5.366,6.889,978.915,21.846,82.308
2020-06-23 20:00:00,0.331,8.246,8.578,48.242,11.251,4.436,6.814,978.9,21.636,81.434
2020-06-23 21:00:00,0.275,8.558,8.833,46.275,10.965,5.549,5.417,978.83,20.831,81.878
2020-06-23 22:00:00,0.19,3.153,3.343,34.445,14.544,8.296,6.245,979.591,19.781,72.509
2020-06-23 23:00:00,0.23,3.13,3.36,30.183,11.324,6.794,4.528,979.962,18.082,71.059
2020-06-24 00:00:00,0.213,3.84,4.053,27.286,8.542,5.741,2.8,980.176,17.759,68.736
2020-06-24 01:00:00,0.137,7.356,7.5,31.919,9.886,7.147,2.74,980.582,17.851,65.49
2020-06-24 02:00:00,0.1,3.928,4.028,33.438,8.641,6.226,2.416,980.716,17.468,64.365
2020-06-24 03:00:00,0.138,2.892,3.03,31.296,6.723,5.074,1.645,980.962,16.795,65.742
2020-06-24 04:00:00,0.214,2.915,3.128,31.117,6.86,4.865,1.998,981.145,16.274,69.037
2020-06-24 05:00:00,0.263,3.253,3.516,30.322,7.037,4.617,2.417,981.599,16.114,69.864
2020-06-24 06:00:00,0.537,3.532,4.069,28.163,6.239,4.054,2.185,982.134,16.104,71.352
2020-06-24 07:00:00,0.945,4.668,5.604,27.257,7.451,4.926,2.526,982.638,16.167,70.025
2020-06-24 08:00:00,1.273,5.019,6.292,25.049,7.288,4.952,2.34,983.159,15.288,78.406
2020-06-24 09:00:00,1.142,3.031,4.173,28.709,6.924,5.49,1.44,983.525,17.144,63.881
2020-06-24 10:00:00,1.178,2.912,4.046,32.524,10.955,8.89,2.064,983.987,17.879,57.023
2020-06-24 11:00:00,1.038,2.953,3.983,32.799,10.63,8.116,2.504,984.767,18.021,55.74
2020-06-24 12:00:00,0.857,2.353,3.165,35.728,10.883,8.281,2.604,985.5,19.017,49.636
2020-06-24 13:00:00,1.317,2.648,4.029,33.201,11.095,7.97,3.127,985.841,20.437,44.658
2020-06-24 14:00:00,1.127,2.638,3.765,31.386,12.167,8.028,4.138,986.07,20.694,43.656
